sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
aar280149,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Probiotic Acidophilus Blueberry - 15 fl oz, <b> American Health Probiotic Acidophilus Blueberry <b>Description</b> </b> <ul> <br> Promotes Intestinal Balance</LI> <br> 20 Billion Organisms Guaranteed</LI> <br> A Natural Balance Of Specially Selected Strains Of Acidophilic Cultures</LI> <br> Natural Blueberry Flavor</LI></UL> <p>American Health s Acidophilus liquid is composed of hardy viable balanced cultures of specially selected strains of lactobacillus cultures in a natural palatable base of predigested milk solids The organisms involve three strains of Lactobacillus including Lactobacillus acidophilus Lactobacillus bulgaricus the original Metchnikoff strain discovered at the Pasteur Institute and Lactobacillus thermophilus Each serving provides approximately 20 billion friendly organisms American Health s Acidophilus supports a favorable environment for the absorption of nutrients encourages intestinal microflora balance and promotes the healthy functioning of the intestinal system</P> Free Of Gluten yeast wheat soy egg corn grapefruit starch preservatives artificial color artificial flavor sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,1.73,1,0,"Catalog, Search",24.8184,20.682,,,,American Health Probiotic Acidophilus Blueberry - 15 fl oz,American Health Probiotic Acidophilus Blueberry - 15 fl oz,American Health Probiotic Acidophilus Blueberry - 15 fl oz,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,70,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008747_BACK.jpg",,,,,,,,,,,,
aar160465,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Probiotic Acidophilus  Plain  16 Ounce, <b> American Health Probiotic Acidophilus Plain <b>Description</b> </b> <ul> <br> Promotes Intestinal Health <br> A Natural Balance of Specially Selected Strains of Acidophilic Cultures <br> Laboratory Tested <br> Quality Guaranteed</LI></UL> American Health s Acidophilus liquid is composed of hardy viable balanced cultures of specially selected strains of lactobacillus cultures in a natural palatable base of predigested milk solids which makes it suitable for most lactose intolerant individuals The organisms involve three strains of Lactobacillus acidophilus including the original Metchnikoff strain and a special strain from the Pasteur Institute a strain of Lactobacillus bulgaricus and a strain of Lactobacillus thermophilus When packaged each tablespoon provides approximately 10 billion friendly organisms American Health s Acidophilus supports a favorable environment for the absorption of nutrients encourages intestinal microflora balance and promotes the healthy functioning of the intestinal system Free Of Gluten yeast wheat soy egg corn starch preservatives artificial color artificial flavor and sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,1.72,1,0,"Catalog, Search",24.8184,20.682,,,,American Health Probiotic Acidophilus  Plain  16 Ounce,American Health Probiotic Acidophilus  Plain  16 Ounce,American Health Probiotic Acidophilus  Plain  16 Ounce,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008709_BACK.jpg",,,,,,,,,,,,
aar704387,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Probiotic Acidophilus with Pectin - 100 Capsules, <b> American Health Probiotic Acidophilus with Pectin <b>Description</b> </b> Promotes Intestinal Health<br><br><br>Billions of Organisms Guaranteed<br><br>Laboratory Tested<br><br>Quality Guaranteed<br> Probiotic Aciophilus contains natural probiotics that encourages intestinal microflora balance while promoting a favorable environment for the absorption of nutrients Each serving provides approximately 6 billion friendly organisms to support the healthy functioning of the intestinal system This formula also has the added benefits of Citrus Pectin Free Of Gluten Yeast Wheat Milk or Milk Derivatives Lactose Soy Egg Sugar Preservatives Artificial Color Artificial Flavor and Sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.19,1,0,"Catalog, Search",13.0032,10.836,,,,American Health Probiotic Acidophilus with Pectin - 100 Capsules,American Health Probiotic Acidophilus with Pectin - 100 Capsules,American Health Probiotic Acidophilus with Pectin - 100 Capsules,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,73,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630015448_BACK.jpg",,,,,,,,,,,,
aar909820,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Enzyme Probiotic Complex  90 Count, <b> American Health Enzyme Probiotic Complex <b>Description</b> </b> <ul> <br> Advance Support For Digestion And Nutritional Absorption <br> Promotes GastroIntestinal Health And Regularity <br> Helps Relieve Discomfort</LI></UL> <p> </P> <p> </P> <p>In one convenient supplement Enzyme Probiotic Complex supports all dietary plans including specialized low fat low carbohydrate and protein based diets It works to maximize nutrient absorption helps reduce the occasional discomforts associated with constipation gas and bloating and provides the essential foundation you need for daily regularity and gastric wellness</P> <p>For Digestive Health </P> <p>Enzyme Probiotic Complex contains 9 distinct naturallybased proteins carbohydrates and fatdigesting enzymes clinically researched for their active role in aiding the body s natural digestive process These enzymes help break down proteins into amino acids carbohydrates into simple sugars and fats into fatty acids that your body absorbs as nutrients for energy needs and cell growth If proteins carbohydrates and fats are not properly digested as they pass through the stomach they may be broken down by the bacteria in the gastrointestinal tract which could cause a feeling of discomfort during or after a meal</P> <p>For Intestinal Health </P> <p>Enzyme Probiotic Complex also contains 2 billion bioactive probiotic microorganisms per capsule Probiotics not only support microbial balance of healthy intestinal flora but assist in the body s natural digestive process and contribute to the optimum functioning of the immune system Intestinal microflora imbalance may lead to digestive irregularities such as occasional constipation gas and bloating They help promote absorption of nutrients further supporting optimum regularity As a unique combination formula Enzyme Probiotic Complex is the ideal choice for those individuals looking for a superior level of dual nutritional benefits to help maintain daily regularity and gastrointestinal wellness</P> Free Of Egg sugar artificial color artificial flavor and sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Dairy Free<br>Yeast Free<br>Vegan<br>Health Supplements<br>Probiotics<br>Wheat Free,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.2,1,0,"Catalog, Search",21.114,17.595,,,,American Health Enzyme Probiotic Complex  90 Count,American Health Enzyme Probiotic Complex  90 Count,American Health Enzyme Probiotic Complex  90 Count,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,70,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630295871_BACK.jpg",,,,,,,,,,,,
aar755892,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Acidophilus and Bifidum Chewable Fruit - 100 Wafers, <b> American Health Acidophilus and Bifidum Chewable Fruit <b>Description</b> </b> <ul> <br> Promotes Intestinal Health <br> Supports Microflora Balance <br> Vegetarian Formula <br> One Billion Organisms <br> Natural Assorted Fruit Flavors <br> Digestive Health <br> Milk Free <br> Chewable</LI></UL> <p>Maintain your daily digestive health natural regularity and optimal intestinal balance with milkfree Chewable Acidophilus Acidophilus helps to stimulate the growth of beneficial bacteria in the digestive and intestinal tracts encourages proper nutrient absorption and promotes immune health Acidophilus is the ideal way to enhance our positive flora</P> <p> </P> <p>This 100% naturally delicious assorted fruit flavored chewable acidophilus is ideal for those who are lactoseintolerant Each wafer contains a mix of two classic latobacilli  acidophilus and bifidum  and is guaranteed to deliver 1 billion microorganisms per serving In addition these Chewable Acidophilus wafers are an easy convenient and great tasting way to receive digestive health benefits With Acidophilus and Bifidum you can support your digestive health and feel good all day everyday</P> Free Of Gluten yeast wheat milk or milk derivatives lactose soy egg grapefruit artificial color artificial flavor and sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.35,1,0,"Catalog, Search",12.6144,10.512,,,,American Health Acidophilus and Bifidum Chewable Fruit - 100 Wafers,American Health Acidophilus and Bifidum Chewable Fruit - 100 Wafers,American Health Acidophilus and Bifidum Chewable Fruit - 100 Wafers,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,105,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036184_BACK.jpg",,,,,,,,,,,,
aar280081,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Acidophilus Chew Bluebry, <b> American Health Acidophilus and Bifidus Chewable Blueberry <b>Description</b> </b> <ul> <br> One Billion Organisms</LI> <br> Chewable / Milk Free</LI> <br> Promotes Intestinal Health</LI> <br> Supports Microflora Balance</LI> <br> Digestive Health</LI></UL> <p>Maintain your daily digestive health and optimal intestinal balance with milkfree Chewable Acidophilus Acidophilus helps to stimulate the growth of beneficial bacteria in the digestive and intestinal tracts encourages proper nutrient absorption and promotes immune health Acidophilus is an ideal way to enhance our positive flora</P> <p> </P> <p>This 100% delicious natural blueberry flavored chewable acidophilus is ideal for those who are lactoseintolerant Each wafer contains a mix of two classic lacotbacilli  acidophilus and bifidum  and is guaranteed to deliver 1 billion microorganisms in addition our Chewable Acidophilus wafers are an easy convenient and great tasting way to receive digestive health benefits With Acidophilus and Bifidum you can support your digestive health and feel good all day everyday</P> Free Of Gluten yeast wheat milk or milk derivatives lactose soy egg grapefruit preservatives artificial color artificial flavor sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.34,1,0,"Catalog, Search",12.6144,10.512,,,,American Health Acidophilus Chew Bluebry,American Health Acidophilus Chew Bluebry,American Health Acidophilus Chew Bluebry,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,136,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036177_BACK.jpg",,,,,,,,,,,,
aar160481,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Acidophilus Natural Strawberry - 16 fl oz - Aids in maintaining a healthy balance of intestinal flora, <b> American Health Acidophilus Natural Strawberry <b>Description</b> </b> Aids in maintaining a healthy balance of intestinal flora A natural balance of specially selected strains of acidophilic cultures  natural strawberry flavor<br><br>American Health s Acidophilus liquid is composed of hardy viable balanced cultures of specially selected strains of lactobacillus cultures in a natural palatable base of predigested milk solids which makes it suitable for most lactose intolerant individuals The organisms involve three strains of Lactobacillus acidophilus including the original Metchnikoff strain and a special strain from the Pasteur Institute a strain of Lactobacillus bulgaricus and a strain of Lactobacillus thermophilus When packaged each tablespoon provides approximately 10 billion friendly organisms Aids in maintaining a healthy balance of intestinal flora Free Of Yeast wheat gluten preservatives soy artificial color sodium less than 5 mg per serving Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,1.72,1,0,"Catalog, Search",24.8184,20.682,,,,American Health Acidophilus Natural Strawberry - 16 fl oz - Aids in maintaining a healthy balance of intestinal flora,American Health Acidophilus Natural Strawberry - 16 fl oz - Aids in maintaining a healthy balance of intestinal flora,American Health Acidophilus Natural Strawberry - 16 fl oz - Aids in maintaining a healthy balance of intestinal flora,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,248,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008754_BACK.jpg",,,,,,,,,,,,
aar229849,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Acidophilus with Bifidus Chewable Banana - 100 Wafers, <b> American Health Acidophilus with Bifidus Chewable Banana <b>Description</b> </b> <ul> <br> Promotes Intestinal Health <br> One Billion Organisms Guaranteed at Time of Manufacture <br> Milk free <br> Vegetarian Formula <br> Stomach Friendly</LI></UL> <p>Maintain your daily digestive health and optimal intestinal balance with milkfree Chewable Acidophilus Acidophilus helps to stimulate the growth of beneficial bacteria in the digestive and intestinal tracts encourages proper nutrient absorption and promotes immune health Acidophilus is the ideal way to enhance our positive flora</P> <p> </P> <p>The 100% delicious natural assorted fruit flavored chewable acidophilus is ideal for those who are lactoseintolerant Each wafer contains a mix of two classic lactobacilli  acidophilus and bifidum  and is guaranteed to deliver 1 billion microorganisms In addition these Chewable Acidophilus wafers are an easy convenient and great tasting way to receive digestive health benefits With Acidophilus and Bifidum you can support your digestive health and feel good all day everyday</P> Free Of Gluten yeast wheat milk milk derivatives lactose soy egg grapefruit artificial color flavor and sodium Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.35,1,0,"Catalog, Search",12.6144,10.512,,,,American Health Acidophilus with Bifidus Chewable Banana - 100 Wafers,American Health Acidophilus with Bifidus Chewable Banana - 100 Wafers,American Health Acidophilus with Bifidus Chewable Banana - 100 Wafers,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,65,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630036153_BACK.jpg",,,,,,,,,,,,
aar705343,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Probiotic Acidophilus Banana - 16 fl oz, <b> American Health Probiotic Acidophilus Banana <b>Description</b> </b> Promotes Intestinal Health<br><br><br>Billions Of Organisms Guaranteed<br><br>A Natural Balance Of Specially Selected Strains of Acidophilic Cultures <br> American Health Acidophilus liquid is composed of hardy viable balanced cultures of specially selected strains of lactobacillus cultures in a natural palatable base of predigested milk solids The organisms involve three strains of Lactobacillus acidophilus including the original Metchnikoff strain and a special strain from the Pasteur Institute a strain of Lactobacillus bulgaricus a strain of S thermophilus Each serving provides approximately 20 billion friendly organisms American Health s Acidophilus supports a favorable environment for the absorption of nutrients encourages intestinal microflora balance and promotes the healthy functioning of the intestinal system Free Of Yeast corn wheat egg soy artificial colors artificial flavors and preservatives Disclaimer These statements have not been evaluated by the FDA These products are not intended to diagnose treat cure or prevent any disease<br><br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,1.72,1,0,"Catalog, Search",24.8184,20.682,,,,American Health Probiotic Acidophilus Banana - 16 fl oz,American Health Probiotic Acidophilus Banana - 16 fl oz,American Health Probiotic Acidophilus Banana - 16 fl oz,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,55,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630008730_BACK.jpg",,,,,,,,,,,,
aar909846,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/American Health",base,American Health Probiotic CD Intestinal Release System - 60 Vtablets,<ul> <br>Controlled Delivery</LI> <br>Twelve Billion BioActive Organisms</LI> <br>BioTract Technology</LI> <br>10 Beneficial Naturally Derived Strains</LI> <br>Once Daily</LI> <br>100% Vegetarian</LI> <br>Stomach Acid Protected</LI> <br>Promotes Digestive Intestinal and Immune Health Hour After Hour</LI> <br>Digestive Health</LI> <br>Dietary Supplement</LI> </UL> <p>Probiotic CD is a proprietary blend of 12 billion bioactive microorganisms from 10 naturallyderived vegetarian strains Probiotics are most effective for digestive health when released in the intestinal tract where food nutrients are readily absorbed Maintaining intestinal microflora balance is essential for healthy digestion immune wellness and optimum intestinal function</P> <p>This advanced controlled delivery probiotic is formulated with a Biotract gel matrix that brings probiotics directly to the intestines Biotract shields active organisms from stomach gastric acids which may destroy sensitive bacteria before they reach the intestinal tract  reducing the number of active organisms lowering product effectiveness and impacting nutrient absorption Controlled delivery ensures that the organisms remain active at consistent levels hour after hour</P> <p>The Probiotic CD Difference</P> <ul> <br>Protects Beneficial Bacteria from Stomach Gastric Acid</LI> <br>Delivers a Consistent Level of Probiotics into the Intestinal Tract</LI> <br>Provides Balanced Microorganism Absorption and True Potency</LI> <br>Promotes Hour After Hour Controlled Release for Maximum Benefit</LI> <br>Provides Essential Probiotic Support In A Once Daily Dose</LI> </UL> <p>Daily Maintenance Enhanced Support</P> <p>Probiotic CD offers you the probiotic advantage of once daily dosing 12 billion for every day maintenance or twice daily 24 billion for an enhanced level of probiotic support particularly during times of weak diet and antibiotics which can disrupt the healthy balance of bacteria in the system</P> <p>Biotract Technology</P> <p>Which Biotract probiotics get past stomach acid without breaking down Moistened by fluids in the stomach a gellike enteric coated shield develops around the tablet protecting it from gastric acid and a harsh stomach environment Once the tablet reaches the intestinal tract bioactive organisms are released through the protective layer and into the digestive system where they are most needed With Biotract Probiotic CD delivers the quality viability and support your body needs to promote hour after hour digestive health with the nutritional probiotic advantage you want for overall wellness</P> <p>At time of manufacture</P> <p> Probiotic CD is not intended to serve as a replacement for antibiotic medications nor should you discontinue taking prescribed medications while supplementing with Probiotic CD</P><br><br>Gluten Free<br>Dairy Free<br>Yeast Free<br>Vegan<br>Health Supplements<br>Probiotics<br>Wheat Free,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.2,1,0,"Catalog, Search",29.7972,24.831,,,,American Health Probiotic CD Intestinal Release System - 60 Vtablets,American Health Probiotic CD Intestinal Release System - 60 Vtablets,American Health Probiotic CD Intestinal Release System - 60 Vtablets,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,45,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/76630296076_BACK.jpg",,,,,,,,,,,,
aar1636471,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/Biovi",base,BioVi Probiotic - Antioxidant Blend - 30 Chewable Tablets - Gluten Free - Vegan,BioVi can help restore your body s proper balance of bacteria by recolonizing the good bacteria and strengthening your immune system Designed to enhance the quality and effectiveness of your natural microbial population while creating a protective barrier from pathogens throughout the GI tract <br> Dairy Free Gluten Free Lactose Free Soy Free and Vegan <br> Designed to improve digestion and nutrient absorption <br> Effective even when taken with antibiotics <br> Survives stomach acids/gastric shock <br> Supports a protective barrier in the GI tract All our products are safe for ages 3 and up<br><br>Gluten Free<br>Vegan<br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.17,1,0,"Catalog, Search",28.566,23.805,,,,BioVi Probiotic - Antioxidant Blend - 30 Chewable Tablets - Gluten Free - Vegan,BioVi Probiotic - Antioxidant Blend - 30 Chewable Tablets - Gluten Free - Vegan,BioVi Probiotic - Antioxidant Blend - 30 Chewable Tablets - Gluten Free - Vegan,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,11,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003061_BACK.jpg",,,,,,,,,,,,
aar1636463,,Default,simple,"Default Category/Health Supplements/Probiotics,Default Category/Brands/Biovi",base,BioVi Probiotic - Antioxidant Blend - 30 Capsules - Gluten Free - Vegan,BioVi can help restore your body s proper balance of bacteria by recolonizing the good bacteria and strengthening your immune system Designed to enhance the quality and effectiveness of your natural microbial population while creating a protective barrier from pathogens throughout the GI tract <br> Dairy Free Gluten Free Lactose Free Soy Free and Vegan <br> Designed to improve digestion and nutrient absorption <br> Effective even when taken with antibiotics <br> Survives stomach acids/gastric shock <br> Supports a protective barrier in the GI tract All our products are safe for ages 3 and up<br><br>Gluten Free<br>Vegan<br>Health Supplements<br>Probiotics,<img src='https://www.thenaturallyhealthy.com/payment-accept.png'/>,0.12,1,0,"Catalog, Search",28.566,23.805,,,,BioVi Probiotic - Antioxidant Blend - 30 Capsules - Gluten Free - Vegan,BioVi Probiotic - Antioxidant Blend - 30 Capsules - Gluten Free - Vegan,BioVi Probiotic - Antioxidant Blend - 30 Capsules - Gluten Free - Vegan,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023.jpg,,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023.jpg,,"11/3/18, 10:50 AM","11/16/18, 11:47 AM",,,Block after Info Column,,,,Use config,,,,,,,,,is_featured=1,29,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,"http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023.jpg,http://honestgreen.http.internapcdn.net/HonestGreen/Images/859419003023_BACK.jpg",,,,,,,,,,,,
